comment_id,sentence_idx_in_comment,sentence,label,source
2756,3,"The coalition causualities are 1912 since 2001 and for the taliban +- 20 000 , and most of isaf deads are with IED (very brave) and one last thing : the Taliban were responsible for 76% of civilian casualties2009",0,threat_corpus
2757,0,you stupid yanki you think that but your father off all americans is JEWISH and he not gonna do it because his home israel is very close you got it nerd and again you are nobody in us JEWISH are control america,0,threat_corpus
2758,0,"how dare you and call me yanki, you don't even know me (i just live 9000 kilomoters from the usa), you try to insult me just because i tell the truth, i'am rational , speak proper english and i don't recall to god for everything i do.",0,threat_corpus
2758,1,Go to school and come back then,0,threat_corpus
2759,0,"@Commenter#5516  Yes when you won WW2, when you helped Pakistan when you had proper Human rights when you had no racism against blacks, Muslims etc.",0,threat_corpus
2759,1,"When you didn't support ""israel"" when you didnt have Guantanamo when you promised to close Guantanamo when you sent us aid during the 2005 earthquake during 2010 floods.",0,threat_corpus
2759,2,"Now your killing people unmercilessly, change your ways or prepare for the worst economic depression the West has seen.",0,threat_corpus
2760,0,NO WE FUCK YOU FUCKING AFGAN RETARD FUKING SPED MONKEY GO BLOW YOURSELF UP!!11 I WILL KILL YOU IF I FIND U IN AFGANISTAN,1,threat_corpus
2761,0,good job kill americans,1,threat_corpus
2762,0,sure cow fucking moron islamic terrorist,0,threat_corpus
2763,0,"Not all of Afghanistan is for the Taliban, mainly because alot of them are in Pakistan and they kill alot of civilians...",0,threat_corpus
2764,0,"These people are not Tajik, there are pigshitons in badakhshan doing these thing, Tajiks are not benaamos and nama haram to kill people who have come to help, this kind of animal behaviour is from pashton dogs.",0,threat_corpus
2764,1,"We see every day these faalbeen, qawals and jogy pashtons begging money from goverment and on the other hand they are fighting it.",0,threat_corpus
2765,0,"then why have more than 30,000 of your soldiers died fighting, while we've only had about 6,100?",0,threat_corpus
2766,0,@theInfidelboy Because they kill your stupid soldiers.,0,threat_corpus
2767,0,Thanks taliban for defending china of the filthy american FAT kids with gunz.,0,threat_corpus
2768,0,"Lol you use Humvee in your name, you do realise Humvee is an American vehicle dont you?",0,threat_corpus
2768,1,You hate the US but drink Coke and wear American brand shirts dont you idiot?,0,threat_corpus
2769,0,"i love the US, no i dont drink cola and i wear prada, the best disinformation is to tell the truth forcefully",0,threat_corpus
2770,0,ahahaha LoL lOl...,0,threat_corpus
2770,1,Epic FAIL)XD,0,threat_corpus
2771,0,SACK Patreaus- SELFISH & Only Fighting for his career and NOT America,0,threat_corpus
2772,0,"Just lol, that ignorance.",0,threat_corpus
2772,1,Spain and Portugal was always European people.,0,threat_corpus
2772,2,There came some arabs to Span called Moors.,0,threat_corpus
2772,3,The first European ever was from Spain if you believe the scientists.,0,threat_corpus
2772,4,"Yes, and Arabs, and Asians love it to then?",0,threat_corpus
2772,5,"Thailand was an arborginian land until Asians massacred them, Iran, Egypt = Genocide from Arabs, real Egyptians are Koptic christian people.",0,threat_corpus
2772,6,"Same with Iran, arabs took their country.",0,threat_corpus
2772,7,"India = Arabs came and forced inslam on them, killed and raped.",0,threat_corpus
2773,0,The Holocaust - Germans did that and the Germans living today should not pay for anything because they were not the ones doing these things.,0,threat_corpus
2773,1,"Eventhough I'm not fond of Germans myself the ones living today had nothing to do with it, some Polskies, Russkies, Slovakians and Ukrainians helped the nazi getting rid of the jews, but there were also Polskies, Russkies who helped jews, hid them.",0,threat_corpus
2773,2,So stop with blaming an entire race.,0,threat_corpus
2773,3,You must be either a negro or a Jew or are you something else?,0,threat_corpus
2774,0,"ok to be honest I came here for the music :P, damn its catchy",0,threat_corpus
2775,0,"SOLUTION IS TO KILL EVERY MUSLIM IN EUROPE JUST LIKE SERBIANS DID IN BOSNIA,AND NOW THEY HAVE THEIR ORTODOX HALF IN BOSNIA :D",1,threat_corpus
2776,0,"The serbs were just defending themselves, they did not murder.",0,threat_corpus
2776,1,When muslims get killed its always because they are the agressors.,0,threat_corpus
2777,0,"idiot serbs was nation that wants to unite the Jugoslavia under their rule, they just imperialistic bastards.",0,threat_corpus
2777,1,"Horvats, bosnians, albanians just protecting themself from retard Miloshefitc - imperialistic orthodox retard!",0,threat_corpus
2778,0,better to kill all nazihead bastards,1,threat_corpus
2779,0,stop stupidity we are all human ﻿,0,threat_corpus
2780,0,''we are all human'' does NOT justify white geNOcide.,0,threat_corpus
2780,1,Antiracist is a codeword for antiwhite.,0,threat_corpus
2781,0,Europe won't become Eurabia....,0,threat_corpus
2781,1,IF they attack NATO will kill them with all it's glory.,1,threat_corpus
2781,2,(Well with half on the world.),0,threat_corpus
2782,0,To all Muslims Married 4 wives and then bearing 10 children from each wife and this means that every man would be with him 40 children / We must get to our goal of 5 billion people in less than fifty years,0,threat_corpus
2783,0,Become a Muslim,0,threat_corpus
2784,0,europe will be muslim,0,threat_corpus
2785,0,"fuck islam and its inbred paedo believers, mohamed suck my dick dipped in pigs vomit , allah fuckbar muslim cunts!",0,threat_corpus
2786,0,faggot is your dad wearing that skirt,0,threat_corpus
2787,0,The Europeans that have allowed gay marriage can suck my big Turkish Cock!Death to Europe!Jihad!Jihad!Jihad!,1,threat_corpus
2788,0,Are you a muslim?,0,threat_corpus
2788,1,Shame on you.,0,threat_corpus
2788,2,How can we defend Islam with people like you using wrongly the word Jihad and trying to destroy an entire continent?,0,threat_corpus
2788,3,You know nothing,0,threat_corpus
2789,0,"I wish you will be Safe, when Islam will be Destroyed!",0,threat_corpus
2789,1,"if Europe Survived Hitler, it can easily Survive the Diabolic Islam!",0,threat_corpus
2789,2,"Dont worry, Islam will disappear of our Lives soon enough,",0,threat_corpus
2789,3,it will Torture you No Longer!,0,threat_corpus
2790,0,Islam doesn't torture me.,0,threat_corpus
2790,1,Intolerant people do.,0,threat_corpus
2790,2,"I chose Islam myself, I like it and Hitler was distroyed so it was the Inquisition but Christianity survived.",0,threat_corpus
2790,3,"I'm not guilty for what others do and for sure, I WON'T LEAVE ISLAM.",0,threat_corpus
2791,0,Death to every single member of your Ethiopian monkey Greek family,1,threat_corpus
2792,0,Denne kommentaren har fått for mange negative vurderinger vis,0,threat_corpus
2793,0,WELL WE FUCKED YOUR FAMILY FOR CENTURIES AND USE UR BRAIN HOW CAN you F OUR GOD WHEN IT IS INVISIBLE YOUR SO STUIPID I THINK YOUR TURNING INTO A NAZI BEING RACIST TO MUSLIMS LIKE THE FACIST.,0,threat_corpus
2793,1,"WHAT DID OTHER MUSLIM COUNTRYS DO LIKE NIGIRA ,ARABIA EVEN TURKEY WHAT DID THEY DO TO LITTLE ALBANIA TO MAKE IT CRY.",0,threat_corpus
2794,0,Are you albanian?,0,threat_corpus
2795,0,Denne kommentaren har fått for mange negative vurderinger vis,0,threat_corpus
2796,0,Allah'inin götüne koyayim!,0,threat_corpus
2797,0,"Hey my friend...To me and the rest of the world..A Serb Slav, is just another Vodkaholic cumslut.",0,threat_corpus
2797,1,These people need to be killed.,1,threat_corpus
2797,2,"It's good to see many Turks throughout the world now, are hunting these types down.",0,threat_corpus
2798,0,"I will play the 1812 william tell overture when I personally come over there and remove the kebabs from your cities, towns and neighborhoods.",0,threat_corpus
2798,1,"I warn you Eurofails, if you don't pick up your scrawny Metrosexual asses and do something, I will come over there and do it for you!",0,threat_corpus
2798,2,There are too many kebab.,0,threat_corpus
2799,0,You can't do anything.,0,threat_corpus
2799,1,You're too busy being molested by your Christian/Jewish father.,0,threat_corpus
2800,0,"LOL At least I'm not being molested by the prophet mohammad, who was a child molesting pedophile.",0,threat_corpus
2800,1,I'll take time out of my busy day to finish what was started.,0,threat_corpus
2800,2,"I'll remove the Kebab, Odin will smile upon me and my place will be secured in Valhalla.",0,threat_corpus
2800,3,"Tupac, who is still alive in Serbia, will sing rap magic about me.",0,threat_corpus
2801,0,"LOL I can't wait, bosnian genocide, best day of my life!",1,threat_corpus
2801,1,Tupac still alive in Serbia!,0,threat_corpus
2801,2,"Kill Kebabs, kill smelly muslim turk with rap magic!",1,threat_corpus
2801,3,You live in a hovel HAHAHA you live in a yurt!,0,threat_corpus
2801,4,"Come to to America zoo, you can be pet animal!",0,threat_corpus
2802,0,yes you made made many genocides in the history bu t coz you are gays you cant breed you lost most of your lands through the history and now you lost bosnia montenegro kosovo and live in a rat hole(you call it serbia) cowards like you escaped to other counries and still bar king and screaming ASS PAIN?,0,threat_corpus
2802,1,"And we are every where in the world ,outnumbers you 80 times poor LOSER GAYS",0,threat_corpus
2803,0,Denne kommentaren har fått for mange negative vurderinger vis,0,threat_corpus
2804,0,Turkey is a shithole and Erdogan is an idiot.,0,threat_corpus
2804,1,Long live the memory of the Byzantine Empire and long live Europe.,0,threat_corpus
2804,2,Hagia Sohpia is Orthodox!,0,threat_corpus
2805,0,Why don't you get out of America?,0,threat_corpus
2805,1,And go back to your Serbia?,0,threat_corpus
2805,2,More and more dead VODKAHOLIC slavic whores.,0,threat_corpus
2805,3,Kill them all..And stop the spread of european diseases.﻿,1,threat_corpus
2806,0,"EUROPE,S POPULATION IS 731 MILLION !!!!!!!!!!",0,threat_corpus
2806,1,PLUS RUSSIA ONOTHER 250+!!!!,0,threat_corpus
2806,2,SO DONT GET YOUR HOPES TOO HIGH !!!!!YOU GONNA TAKE OVER EUROPE ??????PIGS ASS!!JUST BE HAPPY WHERE YOU ARE RIGHT NOW !!!!COS ANATOLIA [turkey] WAS NEVER YOUR LAND turko/mongol CLOWN!!!!KEEP IT AND SHUT UP !!!!!!,0,threat_corpus
2807,0,Epic video :D what is the name of that islam song..,0,threat_corpus
2808,0,Time for Eurabia.,0,threat_corpus
2808,1,We're sending as many Islamist to EU as we can,0,threat_corpus
2808,2,More and more.,0,threat_corpus
2809,0,I'm such an Asshole?,0,threat_corpus
2809,1,Who do you think you are?,0,threat_corpus
2809,2,I would break your neck if you were infront of me.,0,threat_corpus
2809,3,I'm not a muslim.,0,threat_corpus
2809,4,I couldn't give a crap what you think about them.,0,threat_corpus
2809,5,Do us all a favour and kill yourself.,1,threat_corpus
